step,time,mid_price,reservation_price_as,half_spread_as,reservation_price_sc,half_spread_sc,drawdown,u_skew,u_spr,bid,ask,inventory,cash,wealth,lambda_bid,lambda_ask,prob_bid_fill,prob_ask_fill,bid_fill,ask_fill
183,1.83,103.61535671180057,105.20050852623667,1.5891017980432494,105.40050852623668,1.6991322713134809,0.501523663511577,0.2,0.11003047327023155,103.70137625492319,107.09964079755017,-1,109.54377138822377,5.928414676423202,6.374523036020507,0.335648522795422,0.061755994829016614,0.0033508585284831582,False,False
184,1.84,103.84491924394729,104.88335671180057,1.5871017980432494,105.08335671180058,1.690869235024759,0.1883718490754802,0.2,0.10376743698150961,103.39248747677581,106.77422594682534,-1,109.54377138822377,5.698852144276486,6.401755865072665,0.339789934049603,0.06201147042684163,0.0033921330135138206,False,False
185,1.85,103.50762561370047,105.10891924394728,1.5851017980432496,105.30891924394729,1.6934604856676936,0.41793438122219584,0.2,0.10835868762444392,103.61545875827959,107.00237972961499,-1,109.54377138822377,6.036145774523305,6.359699043399153,0.3402689502283804,0.06161689929741876,0.0033969069150017184,False,False
186,1.86,103.47178028861052,104.76762561370047,1.5831017980432494,104.96762561370048,1.6847146130627568,0.08064075097537682,0.2,0.10161281501950754,103.28291100063772,106.65234022676323,-1,109.54377138822377,6.071991099613257,6.389953099026794,0.34463373230684646,0.061900755301563914,0.003440405518885581,False,False
187,1.87,103.5124579367345,104.72778028861052,1.5811017980432494,104.92778028861052,1.681997706560958,0.04479542588542529,0.2,0.10089590851770851,103.24578258204956,106.60977799517148,-1,109.54377138822377,6.031313451489268,6.381759449484873,0.3469563966912698,0.06182388758800539,0.0034635519848477125,False,False
188,1.8800000000000001,103.6449911308116,104.7644579367345,1.5791017980432493,104.9644579367345,1.6808112595234377,0.08547307400941406,0.2,0.10170946148018829,103.28364667721107,106.64526919625794,-1,109.54377138822377,5.89878025741217,6.363829266867219,0.34876054217536656,0.061655655816093446,0.003481530789989584,False,False
189,1.8900000000000001,103.70427473097334,104.89299113081161,1.5771017980432496,105.09299113081161,1.68146192340498,0.21800626808651202,0.2,0.10436012536173024,103.41152920740663,106.7744530542166,-1,109.54377138822377,5.839496657250436,6.334301949980338,0.34993061684881643,0.06137854699871015,0.003493190731998941,False,False
190,1.9000000000000001,103.64285808730642,104.94827473097334,1.5751017980432493,105.14827473097334,1.6806475954082143,0.2772898682482463,0.2,0.10554579736496493,103.46762713556512,106.82892232638156,-1,109.54377138822377,5.9009133009173524,6.314155049345274,0.35161935943301914,0.061189424816745275,0.0035100190247479013,False,False
191,1.9100000000000001,103.39396372978621,104.88285808730642,1.5731017980432493,105.08285808730642,1.677419262534876,0.21587322458132974,0.2,0.1043174644916266,103.40543882477155,106.76027734984129,-1,109.54377138822377,6.149807658437567,6.309284502923052,0.3541701892246624,0.06114369849831247,0.003535437463861424,False,False
192,1.92,103.21620426714003,104.62996372978621,1.5711017980432493,104.82996372978621,1.6711017980432494,0.0,0.2,0.1,103.15886193174296,106.50106552782947,-1,109.54377138822377,6.327567121083746,6.323923001274698,0.35784324329543377,0.061281122903852014,0.003572037473866252,False,False
193,1.93,103.22643267885046,104.44820426714003,1.5691017980432496,104.64820426714003,1.6691017980432497,0.0,0.2,0.1,102.97910246909679,106.31730606518327,-1,109.54377138822377,6.317338709373317,6.311287794690498,0.3599967568352944,0.06116250634092002,0.003593495453903084,False,False
194,1.94,103.37431521331065,104.45443267885045,1.5671017980432493,104.65443267885045,1.6673063662774579,0.010228411710428986,0.2,0.10020456823420859,102.987126312573,106.32173904512791,-1,109.54377138822377,6.1694561749131225,6.297389455648653,0.36208915078217413,0.061032014455106975,0.0036143439851730186,False,False
195,1.95,103.48400079747661,104.59831521331066,1.5651017980432496,104.79831521331066,1.668264016966662,0.15811094617062338,0.2,0.10316221892341247,103.130051196344,106.46657923027732,0,6.413720191879776,6.413720191879776,6.266246460306702,0.36319242988973105,0.06073954615977639,0.0036253368393055485,True,False
196,1.96,103.47040474627973,103.48400079747661,1.5631017980432493,103.48400079747661,1.5631017980432493,0.0,-0.0,0.0,101.92089899943336,105.04710259551986,0,6.413720191879776,6.413720191879776,1.6758822510190194,1.6758822510190194,0.016619174643755286,0.016619174643755286,False,False
197,1.97,103.50837342484722,103.47040474627973,1.5611017980432496,103.47040474627973,1.5611017980432496,0.0,-0.0,0.0,101.90930294823647,105.03150654432298,0,6.413720191879776,6.413720191879776,1.679237369521179,1.679237369521179,0.016652167682292607,0.016652167682292607,False,False
198,1.98,103.7579634218591,103.50837342484722,1.5591017980432493,103.50837342484722,1.5591017980432493,0.0,-0.0,0.0,101.94927162680398,105.06747522289047,0,6.413720191879776,6.413720191879776,1.6825992049750795,1.6825992049750795,0.016685225662674052,0.016685225662674052,False,False
199,1.99,103.27597902869913,103.7579634218591,1.5571017980432496,103.7579634218591,1.5571017980432496,0.0,-0.0,0.0,102.20086162381585,105.31506521990235,0,6.413720191879776,6.413720191879776,1.6859677708280196,1.6859677708280196,0.016718348710500375,0.016718348710500375,False,False
200,2.0,103.06155242441375,103.27597902869913,1.5551017980432493,103.27597902869913,1.5551017980432493,0.0,-0.0,0.0,101.72087723065587,104.83108082674238,0,6.413720191879776,6.413720191879776,1.6893430805542908,1.6893430805542908,0.016751536951606805,0.016751536951606805,False,False
201,2.0100000000000002,102.82622948052789,103.06155242441375,1.5531017980432495,103.06155242441375,1.5531017980432495,0.0,-0.0,0.0,101.5084506263705,104.61465422245699,0,6.413720191879776,6.413720191879776,1.6927251476551608,1.6927251476551608,0.016784790512063386,0.016784790512063386,False,False
202,2.02,103.14845271022782,102.82622948052789,1.5511017980432493,102.82622948052789,1.5511017980432493,0.0,-0.0,0.0,101.27512768248464,104.37733127857113,0,6.413720191879776,6.413720191879776,1.6961139856588543,1.6961139856588543,0.016818109518173863,0.016818109518173863,False,False
203,2.0300000000000002,103.51271248039043,103.14845271022782,1.5491017980432493,103.14845271022782,1.5491017980432493,0.0,-0.0,0.0,101.59935091218456,104.69755450827107,0,6.413720191879776,6.413720191879776,1.699509608120752,1.699509608120752,0.016851494096478015,0.016851494096478015,False,False
204,2.04,103.18236065075457,103.51271248039043,1.5471017980432493,103.51271248039043,1.5471017980432493,0.0,-0.0,0.0,101.96561068234719,105.05981427843368,0,6.413720191879776,6.413720191879776,1.7029120286233723,1.7029120286233723,0.01688494437375132,0.01688494437375132,False,False
205,2.05,103.07824296818349,103.18236065075457,1.5451017980432493,103.18236065075457,1.5451017980432493,0.0,-0.0,0.0,101.63725885271133,104.72746244879782,0,6.413720191879776,6.413720191879776,1.7063212607763534,1.7063212607763534,0.016918460477004404,0.016918460477004404,False,False
206,2.06,102.72325055625507,103.07824296818349,1.5431017980432493,103.07824296818349,1.5431017980432493,0.0,-0.0,0.0,101.53514117014024,104.62134476622674,0,6.413720191879776,6.413720191879776,1.7097373182166526,1.7097373182166526,0.016952042533485034,0.016952042533485034,False,False
207,2.07,102.97813999964332,102.72325055625507,1.5411017980432493,102.72325055625507,1.5411017980432493,0.0,-0.0,0.0,101.18214875821182,104.26435235429831,0,6.413720191879776,6.413720191879776,1.7131602146085287,1.7131602146085287,0.0169856906706779,0.0169856906706779,False,False
208,2.08,103.08636632180422,102.97813999964332,1.5391017980432493,102.97813999964332,1.5391017980432493,0.0,-0.0,0.0,101.43903820160007,104.51724179768657,0,6.413720191879776,6.413720191879776,1.7165899636435233,1.7165899636435233,0.017019405016303946,0.017019405016303946,False,False
209,2.09,102.74924685832725,103.08636632180422,1.5371017980432493,103.08636632180422,1.5371017980432493,0.0,-0.0,0.0,101.54926452376097,104.62346811984747,0,6.413720191879776,6.413720191879776,1.720026579040661,1.720026579040661,0.017053185698322593,0.017053185698322593,False,False
210,2.1,102.7963020806449,102.74924685832725,1.5351017980432493,102.74924685832725,1.5351017980432493,0.0,-0.0,0.0,101.21414506028401,104.2843486563705,0,6.413720191879776,6.413720191879776,1.7234700745464329,1.7234700745464329,0.017087032844931405,0.017087032844931405,False,False
211,2.11,102.63498229978343,102.7963020806449,1.5331017980432493,102.7963020806449,1.5331017980432493,0.0,-0.0,0.0,101.26320028260166,104.32940387868815,0,6.413720191879776,6.413720191879776,1.7269204639347764,1.7269204639347764,0.01712094658456531,0.01712094658456531,False,False
212,2.12,102.68331120411878,102.63498229978343,1.5311017980432493,102.63498229978343,1.5311017980432493,0.0,-0.0,0.0,101.10388050174018,104.16608409782668,0,6.413720191879776,6.413720191879776,1.7303777610072781,1.7303777610072781,0.01715492704589916,0.01715492704589916,False,False
213,2.13,102.59518071980483,102.68331120411878,1.5291017980432493,102.68331120411878,1.5291017980432493,0.0,-0.0,0.0,101.15420940607554,104.21241300216202,0,6.413720191879776,6.413720191879776,1.7338419795931554,1.7338419795931554,0.01718897435784683,0.01718897435784683,False,False
214,2.14,102.4712475329791,102.59518071980483,1.5271017980432493,102.59518071980483,1.5271017980432493,0.0,-0.0,0.0,101.06807892176158,104.12228251784808,1,-94.6543587298818,7.816888803097299,1.7373131335492387,1.7373131335492387,0.017223088649561014,0.017223088649561014,True,False
215,2.15,102.38891986853587,101.3272475329791,1.5251017980432493,101.1272475329791,1.6251017980432494,0.0,-0.2,0.1,99.50214573493585,102.75234933102234,1,-94.6543587298818,7.734561138654058,0.41079529413397453,6.039611831880428,0.0040995268446072375,0.05860844272325327,False,False
216,2.16,101.90636380234997,101.24891986853586,1.5231017980432493,101.04891986853586,1.6247483513321141,0.08232766444324113,-0.2,0.10164655328886482,99.42417151720375,102.67366821986798,1,-94.6543587298818,7.252005072468165,0.41258756800990604,6.017628172145081,0.004117375948665014,0.05840146765701071,False,False
217,2.17,101.8253099492601,100.77036380234998,1.5211017980432493,100.57036380234997,1.632399472655832,0.5648837306291341,-0.2,0.11129767461258269,98.93796432969414,102.20276327500581,1,-94.6543587298818,7.170951219378296,0.4110839074364397,5.947922916953877,0.004102401141704348,0.057744895190992684,False,False
218,2.18,101.76806535929197,100.6933099492601,1.5191017980432493,100.4933099492601,1.6320205497176294,0.6459375837190038,-0.2,0.11291875167438008,98.86128939954247,102.12533049897772,1,-94.6543587298818,7.11370662941016,0.41288795920736093,5.926423977863183,0.004120367487911447,0.05754229856264825,False,False
219,2.19,101.88397758778726,100.64006535929197,1.5171017980432493,100.44006535929196,1.631165441516992,0.7031821736871393,-0.2,0.11406364347374279,98.80889991777497,102.07123080080896,1,-94.6543587298818,7.22961885790545,0.4148974491222131,5.907815292184237,0.004140379387621684,0.05736690325245597,False,False
220,2.2,102.02381693412623,100.75997758778726,1.5151017980432493,100.55997758778726,1.6268471969470863,0.5872699451918493,-0.2,0.11174539890383699,98.93313039084018,102.18682478473434,1,-94.6543587298818,7.369458204244424,0.418363061498069,5.909695721523354,0.004174891423849636,0.05738462863511018,False,False
221,2.21,101.95635190171252,100.90381693412623,1.5131017980432493,100.70381693412622,1.6220504100203068,0.4474305988528755,-0.2,0.10894861197705752,99.08176652410592,102.32586734414653,1,-94.6543587298818,7.301993171830716,0.42205954696842163,5.9144063662563875,0.004211701273958646,0.05742903085063067,False,False
222,2.22,101.61021758061108,100.84035190171252,1.5111017980432493,100.64035190171252,1.621399710668581,0.5148956312665831,-0.2,0.11029791262533167,99.01895219104394,102.2617516123811,1,-94.6543587298818,6.955858850729271,0.42402699047787296,5.894630377532557,0.004231292653484542,0.05724260968935124,False,False
223,2.23,101.9797825832023,100.49821758061108,1.5091017980432493,100.29821758061108,1.6263223970906098,0.8610299523680283,-0.2,0.11722059904736057,98.67189518352048,101.92453997770168,1,-94.6543587298818,7.325423853320487,0.42363592697342817,5.842268391288525,0.004227398557867246,0.056748833930206466,False,False
224,2.24,101.75903444364589,100.87178258320229,1.5071017980432493,100.67178258320229,1.6169310970387856,0.49146494977681243,-0.2,0.10982929899553626,99.0548514861635,102.28871368024107,1,-94.6543587298818,7.104675713764081,0.4293471175704623,5.873850871985872,0.004284267405089026,0.057046689010170626,False,False
225,2.25,101.58522499407293,100.65503444364589,1.5051017980432493,100.45503444364589,1.6193460598299136,0.7122130893332184,-0.2,0.11424426178666437,98.83568838381598,102.0743805034758,0,7.420021773593987,7.420021773593987,0.4300281883460086,5.836290938793045,0.004291048910857853,0.056692449854692684,False,True
226,2.2600000000000002,101.5204666532156,101.58522499407293,1.5031017980432493,101.58522499407293,1.5110391386333155,0.3968670295033121,-0.0,0.007937340590066242,100.07418585543961,103.09626413270625,0,7.420021773593987,7.420021773593987,1.7654443287663553,1.7654443287663553,0.01749951665796745,0.01749951665796745,False,False
227,2.27,101.3399820342571,101.5204666532156,1.5011017980432493,101.5204666532156,1.5090391386333155,0.3968670295033121,-0.0,0.007937340590066242,100.0114275145823,103.02950579184892,0,7.420021773593987,7.420021773593987,1.7689787506676655,1.7689787506676655,0.01753424175656182,0.01753424175656182,False,False
228,2.2800000000000002,100.998851591054,101.3399820342571,1.4991017980432493,101.3399820342571,1.5070391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.83294289562379,102.84702117289042,0,7.420021773593987,7.420021773593987,1.772520248486312,1.772520248486312,0.017569035143851774,0.017569035143851774,False,False
229,2.29,100.89430785182007,100.998851591054,1.4971017980432493,100.998851591054,1.5050391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.49381245242068,102.50389072968733,0,7.420021773593987,7.420021773593987,1.776068836388316,1.776068836388316,0.017603896951661535,0.017603896951661535,False,False
230,2.3000000000000003,100.94878180287492,100.89430785182007,1.4951017980432493,100.89430785182007,1.5030391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.39126871318676,102.39734699045339,0,7.420021773593987,7.420021773593987,1.7796245285680585,1.7796245285680585,0.017638827312060013,0.017638827312060013,False,False
231,2.31,101.11594338213779,100.94878180287492,1.4931017980432493,100.94878180287492,1.5010391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.4477426642416,102.44982094150824,0,7.420021773593987,7.420021773593987,1.7831873392482631,1.7831873392482631,0.017673826357360145,0.017673826357360145,False,False
232,2.32,101.19296400601733,101.11594338213779,1.4911017980432493,101.11594338213779,1.4990391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.61690424350446,102.61498252077111,0,7.420021773593987,7.420021773593987,1.7867572826802023,1.7867572826802023,0.01770889422012123,0.01770889422012123,False,False
233,2.33,101.15957841999563,101.19296400601733,1.4891017980432495,101.19296400601733,1.4970391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.69592486738402,102.69000314465065,0,7.420021773593987,7.420021773593987,1.7903343731436798,1.7903343731436798,0.017744031033148144,0.017744031033148144,False,False
234,2.34,101.40992342170867,101.15957841999563,1.4871017980432493,101.15957841999563,1.4950391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.66453928136231,102.65461755862894,0,7.420021773593987,7.420021773593987,1.7939186249470116,1.7939186249470116,0.01777923692949135,0.01777923692949135,False,False
235,2.35,101.30975442782147,101.40992342170867,1.4851017980432495,101.40992342170867,1.4930391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.91688428307535,102.90296256034199,0,7.420021773593987,7.420021773593987,1.797510052427235,1.797510052427235,0.017814512042448882,0.017814512042448882,False,False
236,2.36,101.46791477205727,101.30975442782147,1.4831017980432493,101.30975442782147,1.4910391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.81871528918816,102.80079356645479,0,7.420021773593987,7.420021773593987,1.8011086699500904,1.8011086699500904,0.017849856505565698,0.017849856505565698,False,False
237,2.37,101.38296002649865,101.46791477205727,1.4811017980432495,101.46791477205727,1.4890391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.97887563342395,102.95695391069059,0,7.420021773593987,7.420021773593987,1.8047144919100016,1.8047144919100016,0.01788527045263333,0.01788527045263333,False,False
238,2.38,101.57337075712663,101.38296002649865,1.4791017980432493,101.38296002649865,1.4870391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.89592088786533,102.86999916513197,0,7.420021773593987,7.420021773593987,1.8083275327302866,1.8083275327302866,0.01792075401769211,0.01792075401769211,False,False
239,2.39,101.41688749033433,101.57337075712663,1.4771017980432495,101.57337075712663,1.4850391386333157,0.3968670295033121,-0.0,0.007937340590066242,100.08833161849331,103.05840989575994,0,7.420021773593987,7.420021773593987,1.8119478068631394,1.8119478068631394,0.017956307335030952,0.017956307335030952,False,False
240,2.4,101.23385626716515,101.41688749033433,1.4751017980432493,101.41688749033433,1.4830391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.93384835170102,102.89992662896765,0,7.420021773593987,7.420021773593987,1.8155753287896097,1.8155753287896097,0.01799193053918613,0.01799193053918613,False,False
241,2.41,101.18484413692701,101.23385626716515,1.4731017980432495,101.23385626716515,1.4810391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.75281712853183,102.71489540579847,0,7.420021773593987,7.420021773593987,1.819210113019816,1.819210113019816,0.01802762376494449,0.01802762376494449,False,False
242,2.42,101.39467886121528,101.18484413692701,1.4711017980432493,101.18484413692701,1.4790391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.7058049982937,102.66388327556032,0,7.420021773593987,7.420021773593987,1.8228521740929258,1.8228521740929258,0.018063387147342014,0.018063387147342014,False,False
243,2.43,101.50638865307013,101.39467886121528,1.4691017980432495,101.39467886121528,1.4770391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.91763972258197,102.8717179998486,0,7.420021773593987,7.420021773593987,1.8265015265771367,1.8265015265771367,0.01809922082166393,0.01809922082166393,False,False
244,2.44,101.50365929471107,101.50638865307013,1.4671017980432493,101.50638865307013,1.4750391386333155,0.3968670295033121,-0.0,0.007937340590066242,100.03134951443681,102.98142779170345,0,7.420021773593987,7.420021773593987,1.8301581850698891,1.8301581850698891,0.018135124923447044,0.018135124923447044,False,False
245,2.45,101.50124236455342,101.50365929471107,1.4651017980432495,101.50365929471107,1.4730391386333157,0.3968670295033121,-0.0,0.007937340590066242,100.03062015607776,102.97669843334438,0,7.420021773593987,7.420021773593987,1.833822164197848,1.833822164197848,0.0181710995884784,0.0181710995884784,False,False
246,2.46,101.18854677497968,101.50124236455342,1.4631017980432492,101.50124236455342,1.4710391386333155,0.3968670295033121,-0.0,0.007937340590066242,100.0302032259201,102.97228150318674,0,7.420021773593987,7.420021773593987,1.8374934786168828,1.8374934786168828,0.018207144952796073,0.018207144952796073,False,False
247,2.47,100.98409071865022,101.18854677497968,1.4611017980432495,101.18854677497968,1.4690391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.71950763634636,102.657585913613,0,7.420021773593987,7.420021773593987,1.841172143012282,1.841172143012282,0.01824326115269037,0.01824326115269037,False,False
248,2.48,100.52794314957583,100.98409071865022,1.4591017980432492,100.98409071865022,1.4670391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.51705158001691,102.45112985728353,0,7.420021773593987,7.420021773593987,1.8448581720987343,1.8448581720987343,0.018279448324703518,0.018279448324703518,False,False
249,2.49,100.8201789229199,100.52794314957583,1.4571017980432495,100.52794314957583,1.4650391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.06290401094252,101.99298228820915,0,7.420021773593987,7.420021773593987,1.8485515806203088,1.8485515806203088,0.018315706605629756,0.018315706605629756,False,False
250,2.5,100.59214673909464,100.8201789229199,1.4551017980432492,100.8201789229199,1.4630391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.35713978428657,102.28321806155321,0,7.420021773593987,7.420021773593987,1.8522523833506703,1.8522523833506703,0.018352036132517013,0.018352036132517013,False,False
251,2.5100000000000002,100.60380160528173,100.59214673909464,1.4531017980432495,100.59214673909464,1.4610391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.13110760046133,102.05318587772796,0,7.420021773593987,7.420021773593987,1.855960595093061,1.855960595093061,0.018388437042666572,0.018388437042666572,False,False
252,2.52,100.65943035057266,100.60380160528173,1.4511017980432492,100.60380160528173,1.4590391386333155,0.3968670295033121,-0.0,0.007937340590066242,99.14476246664842,102.06284074391505,0,7.420021773593987,7.420021773593987,1.8596762306802808,1.8596762306802808,0.01842490947363251,0.01842490947363251,False,False
253,2.5300000000000002,100.82083200696155,100.65943035057266,1.4491017980432495,100.65943035057266,1.4570391386333157,0.3968670295033121,-0.0,0.007937340590066242,99.20239121193934,102.11646948920598,1,-91.78236943834536,9.038462568616197,1.8633993049749025,1.8633993049749025,0.018461453563224373,0.018461453563224373,True,False
254,2.54,101.02118108649185,99.83283200696155,1.4471017980432492,99.63283200696155,1.5471017980432493,0.0,-0.2,0.1,98.0857302089183,101.1799338050048,1,-91.78236943834536,9.238811648146495,0.5190992108572756,5.586426094620839,0.005177542191904805,0.054332508810758684,False,False
255,2.5500000000000003,100.64921400518273,100.03718108649186,1.4451017980432495,99.83718108649185,1.5451017980432495,0.0,-0.2,0.1,98.2920792884486,101.3822828845351,1,-91.78236943834536,8.866844566837372,0.5222231686238514,5.575264407838887,0.005208619539915027,0.05422695047645765,False,False
256,2.56,101.00873290966959,99.66921400518272,1.4431017980432492,99.46921400518272,1.5505411396694317,0.3719670813091227,-0.2,0.10743934162618246,97.91867286551329,101.01975514485216,2,-189.70104230385863,12.316423515480551,0.5214720517656419,5.522885184051024,0.00520114746609035,0.053731432131320145,True,False
257,2.57,100.83010678535261,99.05673290966959,1.4411017980432494,98.65673290966959,1.6411017980432494,0.0,-0.4,0.2,97.01563111162633,100.29783470771284,2,-189.70104230385863,11.959171266846596,0.14753936516073007,8.0,0.0014743057934658577,0.07688365361336424,False,False
258,2.58,100.62709320420684,98.88610678535261,1.4391017980432494,98.4861067853526,1.6462468430159285,0.3572522486339551,-0.4,0.2071450449726791,96.83985994233667,100.13235362836853,2,-189.70104230385863,11.55314410455506,0.1479611852652237,8.0,0.0014785177667090421,0.07688365361336424,False,False
259,2.59,100.85430294091793,98.69109320420685,1.4371017980432494,98.29109320420685,1.6523673862617594,0.7632794109254917,-0.4,0.21526558821850986,96.63872581794509,99.9434605904686,2,-189.70104230385863,12.007563577977237,0.1482395334039364,8.0,0.0014812971288012955,0.07688365361336424,False,False
260,2.6,100.98222822281751,98.92630294091794,1.4351017980432494,98.52630294091793,1.6412789967933157,0.3088599375033141,-0.4,0.2061771987500663,96.88502394412461,100.16758193771125,2,-189.70104230385863,12.263414141776394,0.15109636678222396,8.0,0.0015098227369269024,0.07688365361336424,False,False
261,2.61,101.10930245138977,99.06222822281751,1.4331017980432494,98.6622282228175,1.6341619855173326,0.053009373704156815,-0.4,0.20106018747408314,97.02806623730017,100.29639020833484,2,-189.70104230385863,12.517562598920904,0.1533978441639887,8.0,0.0015328024980777455,0.07688365361336424,False,False
262,2.62,101.17746073299018,99.19730245138976,1.4311017980432494,98.79730245138975,1.6311017980432494,0.0,-0.4,0.2,97.16620065334651,100.428404249433,2,-189.70104230385863,12.65387916212174,0.15510387017114283,8.0,0.0015498364628376837,0.07688365361336424,False,False
263,2.63,101.06622234122035,99.27346073299019,1.4291017980432494,98.87346073299018,1.6291017980432494,0.0,-0.4,0.2,97.24435893494693,100.50256253103343,1,-89.1984797728252,11.867742568395158,0.15666268998176472,8.0,0.0015654003804790317,0.07688365361336424,False,True
264,2.64,101.4120214093975,100.11822234122036,1.4271017980432494,99.91822234122036,1.5428245299177812,0.7861365937265816,-0.2,0.11572273187453164,98.37539781130258,101.46104687113814,1,-89.1984797728252,12.213541636572302,0.5425999405958108,5.390386082500547,0.0054113052600032185,0.052476803778544245,False,False
265,2.65,101.68214643358803,100.4680214093975,1.4251017980432494,100.26802140939749,1.5339085485542383,0.44033752554943817,-0.2,0.10880675051098877,98.73411286084325,101.80192995795173,1,-89.1984797728252,12.483666660762836,0.5496536057613698,5.416950361276231,0.005481457742115059,0.052728473053308966,False,False
266,2.66,101.46345215949563,100.74214643358803,1.4231017980432494,100.54214643358803,1.5265060480704276,0.17021250135890398,-0.2,0.10340425002717808,99.0156403855176,102.06865248165846,1,-89.1984797728252,12.264972386670436,0.5559568996282012,5.435412929137469,0.005544143192748874,0.052903347558142855,False,False
267,2.67,101.20292173612874,100.52745215949562,1.4211017980432494,100.32745215949562,1.5288799335522756,0.3889067754513036,-0.2,0.10777813550902608,98.79857222594335,101.8563320930479,1,-89.1984797728252,12.004441963303549,0.5568616846568124,5.400878406046083,0.005553140839752668,0.052576215762556,False,False
268,2.68,101.56243396945767,100.27092173612874,1.4191017980432494,100.07092173612874,1.5320905420196134,0.6494371988181911,-0.2,0.11298874397636383,98.53883119410912,101.60301227814836,1,-86.13429868878598,15.428135280671697,0.557301440102322,5.362074853219168,0.005557513964353,0.05220851033717411,True,True
269,2.69,101.61219143141788,100.63443396945767,1.4171017980432494,100.43443396945767,1.5171017980432495,0.0,-0.2,0.1,98.91733217141442,101.95153576750093,1,-86.13429868878598,15.477892742631909,0.5679850072116933,5.421322252023545,0.0056637502197007805,0.05276988582428033,False,False
270,2.7,101.39570599194023,100.68819143141788,1.4151017980432494,100.48819143141787,1.5151017980432495,0.0,-0.2,0.1,98.97308963337463,102.00329322946112,1,-86.13429868878598,15.261407303154257,0.5714031614632618,5.410490442939287,0.005697737585623974,0.05266727810968863,False,False
271,2.71,101.1456428841556,100.47570599194023,1.4131017980432494,100.27570599194023,1.5174315068328024,0.2164854394776512,-0.2,0.10432970878955303,98.75827448510742,101.79313749877304,0,15.65883880998706,15.65883880998706,0.5723583686564883,5.37635177193075,0.005707235186996007,0.052343816098731843,False,True
272,2.72,100.788301381882,101.1456428841556,1.4111017980432494,101.1456428841556,1.4111017980432494,0.0,-0.0,0.0,99.73454108611236,102.55674468219885,0,15.65883880998706,15.65883880998706,1.9509954775786842,1.9509954775786842,0.019320867300810285,0.019320867300810285,False,False
273,2.73,101.00014612966126,100.788301381882,1.4091017980432494,100.788301381882,1.4091017980432494,0.0,-0.0,0.0,99.37919958383874,102.19740317992525,1,-83.72036077385168,17.27978535580958,1.954901373127416,1.954901373127416,0.01935917085534844,0.01935917085534844,True,False
274,2.74,100.83113706406743,100.09214612966126,1.4071017980432494,99.89214612966126,1.5071017980432495,0.0,-0.2,0.1,98.385044331618,101.39924792770451,1,-83.72036077385168,17.110776290215753,0.5852827258989111,5.367379194316625,0.005835732832029761,0.05225878309734733,False,False
275,2.75,100.90699307094047,99.92713706406744,1.4051017980432494,99.72713706406743,1.5084819793551258,0.16900906559382634,-0.2,0.10338018131187653,98.21865508471231,101.23561904342256,1,-83.72036077385168,17.186632297088792,0.5868180708065557,5.338579264973455,0.005850996565303634,0.05198579498821887,False,False
276,2.7600000000000002,100.88054733963423,100.00699307094047,1.4031017980432494,99.80699307094046,1.5049648592176652,0.09315305872078739,-0.2,0.10186306117441575,98.3020282117228,101.31195793015813,1,-83.72036077385168,17.160186565782553,0.5912458740579563,5.336001994857872,0.0058950145526792674,0.05196136178656818,False,False
277,2.77,100.92399357859634,99.98454733963423,1.4011017980432494,99.78454733963423,1.50349377384379,0.11959879002702678,-0.2,0.10239197580054055,98.28105356579044,101.28804111347802,1,-83.72036077385168,17.203632804744657,0.5944894956864298,5.322524749951628,0.00592725903404967,0.051833583687200036,False,False
278,2.7800000000000002,100.97457054159032,100.03199357859634,1.3991017980432494,99.83199357859634,1.500624849064548,0.07615255106492214,-0.2,0.10152305102129845,98.33136872953179,101.33261842766089,1,-83.72036077385168,17.254209767738644,0.5985870561205934,5.316507977447626,0.005967990930857536,0.051776532954681986,False,False
279,2.79,101.036861108451,100.08657054159032,1.3971017980432494,99.88657054159032,1.4976133098046682,0.02557558807093585,-0.2,0.10051151176141872,98.38895723178565,101.38418385139498,1,-83.72036077385168,17.316500334599326,0.6027988209876237,5.3112554144413,0.006009856340140063,0.051726725611565105,False,False
280,2.8000000000000003,101.09150191302143,100.152861108451,1.3951017980432494,99.952861108451,1.4951017980432495,0.0,-0.2,0.1,98.45775931040775,101.44796290649425,1,-83.72036077385168,17.37114113916975,0.6067367596532517,5.303355554107914,0.006048998291641738,0.05165181038824951,False,False
