step,time,mid_price,reservation_price,half_spread,bid,ask,inventory,cash,wealth,lambda_bid,lambda_ask,prob_bid_fill,prob_ask_fill,bid_fill,ask_fill
971,9.71,102.38310055309393,106.40107280997124,3.0131017980432495,103.38797101192799,109.41417460801449,-1,111.50525799086934,9.122157437775414,8.0,0.006385916524836225,0.07688365361336424,6.385712629530804e-05,False,False
972,9.72,102.49754903713138,106.49910055309392,3.0111017980432493,103.48799875505068,109.51020235113717,-1,111.50525799086934,9.00770895373796,8.0,0.0064243472007210305,0.07688365361336424,6.424140843952486e-05,False,False
973,9.73,102.28282589130386,106.60954903713137,3.0091017980432495,103.60044723908813,109.61865083517462,-1,111.50525799086934,9.22243209956548,8.0,0.006463009153798801,0.07688365361336424,6.462800305861993e-05,False,False
974,9.74,101.83426036698177,106.39082589130386,3.0071017980432493,103.38372409326061,109.39792768934711,-1,111.50525799086934,9.670997623887573,8.0,0.006501903775904023,0.07688365361336424,6.501692406724047e-05,False,False
975,9.75,101.66800319979156,105.93826036698177,3.0051017980432495,102.93315856893851,108.94336216502502,-1,111.50525799086934,9.837254791077783,8.0,0.0065410324672474755,0.07688365361336424,6.540818546385552e-05,False,False
976,9.76,101.84676294897865,105.76800319979155,3.0031017980432497,102.7649014017483,108.7711049978348,-1,111.50525799086934,9.658495041890689,8.0,0.006580396636466275,0.07688365361336424,6.580180133120006e-05,False,False
977,9.77,101.84637926897683,105.94276294897865,3.0011017980432495,102.9416611509354,108.9438647470219,-1,111.50525799086934,9.658878721892506,8.0,0.006619997700674484,0.07688365361336424,6.619778583660807e-05,False,False
978,9.78,101.87471060845503,105.93837926897683,2.9991017980432497,102.93927747093358,108.93748106702009,-1,111.50525799086934,9.630547382414306,8.0,0.00665983708551497,0.07688365361336424,6.659615323290069e-05,False,False
979,9.790000000000001,101.71119892878905,105.96271060845503,2.9971017980432495,102.96560881041178,108.95981240649827,-1,111.50525799086934,9.794059062080294,8.0,0.006699916225209894,0.07688365361336424,6.699691785838624e-05,False,False
980,9.8,101.5785641786617,105.79519892878905,2.9951017980432493,102.8000971307458,108.7903007268323,-1,111.50525799086934,9.926693812207645,8.0,0.0067402365626123275,0.07688365361336424,6.740009413774839e-05,False,False
981,9.81,101.77433244690913,105.65856417866169,2.9931017980432495,102.66546238061844,108.65166597670495,-1,111.50525799086934,9.730925543960211,8.0,0.006780799549259056,0.07688365361336424,6.780569658237923e-05,False,False
982,9.82,101.93604199682953,105.85033244690912,2.9911017980432493,102.85923064886587,108.84143424495237,-1,111.50525799086934,9.569215994039808,8.0,0.006821606645421982,0.07688365361336424,6.821373979126744e-05,False,False
983,9.83,102.14028645467336,106.00804199682953,2.9891017980432495,103.01894019878628,108.99714379487278,-1,111.50525799086934,9.36497153619598,8.0,0.0068626593201606845,0.07688365361336424,6.862423845077625e-05,False,False
984,9.84,102.14852245874319,106.20828645467336,2.9871017980432497,103.2211846566301,109.19538825271661,-1,111.50525799086934,9.356735532126152,8.0,0.006903959051376178,0.07688365361336424,6.903720733608676e-05,False,False
985,9.85,101.90869903351414,106.2125224587432,2.9851017980432495,103.22742066069995,109.19762425678644,-1,111.50525799086934,9.5965589573552,8.0,0.006945507325863148,0.07688365361336424,6.94526613108648e-05,False,False
986,9.86,102.28628382782003,105.96869903351414,2.9831017980432497,102.98559723547089,108.95180083155739,-1,111.50525799086934,9.21897416304931,8.0,0.006987305639363966,0.07688365361336424,6.987061532848227e-05,False,False
987,9.870000000000001,102.35775682225116,106.34228382782003,2.9811017980432495,103.36118202977677,109.32338562586328,-1,111.50525799086934,9.147501168618177,8.0,0.007029355496622431,0.07688365361336424,7.029108443212806e-05,False,False
988,9.88,102.72394768000248,106.40975682225115,2.9791017980432493,103.43065502420791,109.3888586202944,-1,111.50525799086934,8.781310310866857,8.0,0.007071658411438046,0.07688365361336424,7.071408375569632e-05,False,False
989,9.89,102.57954877205513,106.77194768000248,2.9771017980432495,103.79484588195923,109.74904947804573,-1,111.50525799086934,8.925709218814205,8.0,0.007114215906720012,0.07688365361336424,7.113962852378641e-05,False,False
990,9.9,102.45065761907858,106.62354877205513,2.9751017980432493,103.64844697401188,109.59865057009839,-1,111.50525799086934,9.054600371790755,8.0,0.007157029514543056,0.07688365361336424,7.156773405292416e-05,False,False
991,9.91,102.61080144341251,106.49065761907859,2.9731017980432495,103.51755582103534,109.46375941712184,-1,111.50525799086934,8.894456547456826,8.0,0.007200100776201584,0.07688365361336424,7.199841575167287e-05,False,False
992,9.92,102.54847355662257,106.64680144341251,2.9711017980432497,103.67569964536926,109.61790324145576,-1,111.50525799086934,8.95678443424677,8.0,0.007243431242265667,0.07688365361336424,7.243168912118847e-05,False,False
993,9.93,102.784110527186,106.58047355662256,2.9691017980432495,103.61137175857931,109.54957535466582,-1,111.50525799086934,8.721147463683337,8.0,0.007287022472636764,0.07688365361336424,7.286756975599662e-05,False,False
994,9.94,102.2362039027281,106.81211052718601,2.9671017980432497,103.84500872914276,109.77921232522925,-1,111.50525799086934,9.269054088141232,8.0,0.007330876036603874,0.07688365361336424,7.330607334454786e-05,False,False
995,9.950000000000001,102.15595291486414,106.26020390272811,2.9651017980432495,103.29510210468486,109.22530570077136,-1,111.50525799086934,9.349305076005194,8.0,0.007374993512900038,0.07688365361336424,7.374721566943965e-05,False,False
996,9.96,102.40898490396181,106.17595291486414,2.9631017980432492,103.21285111682089,109.1390547129074,-1,111.50525799086934,9.09627308690753,8.0,0.0074193764897591665,0.07688365361336424,7.419101260830452e-05,False,False
997,9.97,102.38256466139919,106.42498490396181,2.9611017980432495,103.46388310591857,109.38608670200506,-1,111.50525799086934,9.122693329470152,8.0,0.0074640265649732205,0.07688365361336424,7.463748013436522e-05,False,False
998,9.98,102.46705814624663,106.39456466139919,2.9591017980432492,103.43546286335594,109.35366645944244,-1,111.50525799086934,9.03819984462271,8.0,0.0075089453459497284,0.07688365361336424,7.508663431710083e-05,False,False
999,9.99,102.23312294604175,106.47505814624662,2.9571017980432495,103.51795634820337,109.43215994428988,-1,111.50525799086934,9.272135044827593,8.0,0.007554134449769659,0.07688365361336424,7.553849132213575e-05,False,False
1000,10.0,102.16749911180176,106.23712294604175,2.9551017980432497,103.2820211479985,109.192224744085,-1,111.50525799086934,9.337758879067579,8.0,0.007599595503245627,0.07688365361336424,7.599306741301604e-05,False,False
1001,10.01,101.96387558949802,106.16749911180176,2.9531017980432495,103.21439731375851,109.12060090984501,-1,111.50525799086934,9.541382401371322,8.0,0.007645330142980471,0.07688365361336424,7.645037895065432e-05,False,False
1002,10.02,102.00074893093316,105.95987558949801,2.9511017980432497,103.00877379145476,108.91097738754127,-1,111.50525799086934,9.504509059936183,8.0,0.007691340015426157,0.07688365361336424,7.691044239455103e-05,False,False
1003,10.03,101.99526226009641,105.99274893093316,2.9491017980432495,103.04364713288992,108.9418507289764,-1,111.50525799086934,9.509995730772928,8.0,0.0077376267769430655,0.07688365361336424,7.737327430323848e-05,False,False
1004,10.040000000000001,102.00092760911299,105.98326226009641,2.9471017980432497,103.03616046205316,108.93036405813966,-1,111.50525799086934,9.504330381756347,8.0,0.007784192093859609,0.07688365361336424,7.783889133483601e-05,False,False
1005,10.05,101.86460469860691,105.98492760911299,2.9451017980432495,103.03982581106973,108.93002940715624,-1,111.50525799086934,9.640653292262428,8.0,0.007831037642532224,0.07688365361336424,7.830731024782711e-05,False,False
1006,10.06,102.07021541168675,105.84460469860691,2.9431017980432492,102.90150290056367,108.78770649665016,-1,111.50525799086934,9.435042579182593,8.0,0.007878165109405724,0.07688365361336424,7.877854790128147e-05,False,False
1007,10.07,101.95340954504235,106.04621541168675,2.9411017980432494,103.1051136136435,108.98731720973,-1,111.50525799086934,9.551848445826991,8.0,0.007925576191074006,0.07688365361336424,7.92526212558542e-05,False,False
1008,10.08,101.79655784325931,105.92540954504234,2.9391017980432492,102.98630774699909,108.8645113430856,-1,111.50525799086934,9.708700147610031,8.0,0.007973272594341128,0.07688365361336424,7.972954737411886e-05,False,False
1009,10.09,102.25649065718227,105.76455784325931,2.9371017980432494,102.82745604521607,108.70165964130256,-1,111.50525799086934,9.24876733368707,8.0,0.008021256036282762,0.07688365361336424,8.020934342145569e-05,False,False
1010,10.1,102.21736619102073,106.22049065718227,2.9351017980432497,103.28538885913902,109.15559245522552,-1,111.50525799086934,9.287891799848609,8.0,0.008069528244308,0.07688365361336424,8.069202666638464e-05,False,False
1011,10.11,102.12795167264716,106.17736619102072,2.9331017980432494,103.24426439297747,109.11046798906398,-1,111.50525799086934,9.377306318222182,8.0,0.008118090956221543,0.07688365361336424,8.117761448134253e-05,False,False
1012,10.120000000000001,102.17234822818241,106.08395167264716,2.9311017980432497,103.15284987460392,109.0150534706904,-1,111.50525799086934,9.332909762686924,8.0,0.008166945920286262,0.07688365361336424,8.166612434334919e-05,False,False
1013,10.13,102.49782849607536,106.12434822818241,2.9291017980432494,103.19524643013916,109.05345002622566,-1,111.50525799086934,9.007429494793982,8.0,0.008216094895286146,0.07688365361336424,8.215757383456257e-05,False,False
1014,10.14,102.40074925549253,106.44582849607535,2.927101798043249,103.5187266980321,109.3729302941186,-1,111.50525799086934,9.104508735376811,8.0,0.008265539650589598,0.07688365361336424,8.265198064272283e-05,False,False
1015,10.15,102.86695418980415,106.34474925549253,2.9251017980432494,103.41964745744929,109.26985105353577,-1,111.50525799086934,8.638303801065192,8.0,0.00831528196621315,0.07688365361336424,8.314936256226257e-05,False,False
1016,10.16,103.11675872917884,106.80695418980415,2.923101798043249,103.8838523917609,109.7300559878474,-1,111.50525799086934,8.388499261690498,8.0,0.008365323632885538,0.07688365361336424,8.364973749441784e-05,False,False
1017,10.17,102.80719216263086,107.05275872917883,2.9211017980432494,104.13165693113558,109.97386052722209,-1,111.50525799086934,8.698065828238484,8.0,0.008415666452112166,0.07688365361336424,8.415312344833836e-05,False,False
1018,10.18,102.41245562734913,106.73919216263086,2.9191017980432497,103.82009036458761,109.6582939606741,-1,111.50525799086934,9.092802363520207,8.0,0.008466312236239963,0.07688365361336424,8.465953854142061e-05,False,False
1019,10.19,102.56038186834644,106.34045562734913,2.9171017980432494,103.42335382930588,109.25755742539238,-1,111.50525799086934,8.9448761225229,8.0,0.008517262808522628,0.07688365361336424,8.516900099986291e-05,False,False
1020,10.200000000000001,102.47615127181501,106.48438186834645,2.9151017980432496,103.5692800703032,109.3994836663897,-1,111.50525799086934,9.029106719054326,8.0,0.008568520003186144,0.07688365361336424,8.568152915999772e-05,False,False
1021,10.21,102.36280866675298,106.39615127181501,2.9131017980432494,103.48304947377177,109.30925306985826,-1,111.50525799086934,9.142449324116356,8.0,0.008620085665495417,0.07688365361336424,8.619714146784752e-05,False,False
1022,10.22,102.43853653152058,106.27880866675298,2.911101798043249,103.36770686870973,109.18991046479623,-1,111.50525799086934,9.066721459348756,8.0,0.008671961651819498,0.07688365361336424,8.671585648090119e-05,False,False
1023,10.23,102.02959087891962,106.35053653152059,2.9091017980432494,103.44143473347734,109.25963832956384,-1,111.50525799086934,9.475667111949718,8.0,0.008724149829699495,0.07688365361336424,8.7237692868114e-05,False,False
1024,10.24,102.10997653553538,105.93759087891962,2.907101798043249,103.03048908087638,108.84469267696286,-1,111.50525799086934,9.395281455333958,8.0,0.008776652077915817,0.07688365361336424,8.77626694107958e-05,False,False
1025,10.25,102.11262387009572,106.01397653553538,2.9051017980432494,103.10887473749213,108.91907833357863,-1,111.50525799086934,9.392634120773621,8.0,0.008829470286554699,0.07688365361336424,8.829080500294406e-05,False,False
1026,10.26,101.94443404236162,106.01262387009572,2.9031017980432496,103.10952207205247,108.91572566813898,-1,111.50525799086934,9.560823948507718,8.0,0.008882606357077355,0.07688365361336424,8.882211865279821e-05,False,False
1027,10.27,102.05880587888896,105.84043404236162,2.9011017980432494,102.93933224431838,108.74153584040486,-1,111.50525799086934,9.446452111980378,8.0,0.008936062202388443,0.07688365361336424,8.935662948239553e-05,False,False
1028,10.28,102.27712260276445,105.95080587888896,2.8991017980432496,103.05170408084571,108.8499076769322,-1,111.50525799086934,9.228135388104889,8.0,0.008989839746903785,0.07688365361336424,8.989435672923651e-05,False,False
1029,10.290000000000001,102.25794588225125,106.16512260276446,2.8971017980432494,103.2680208047212,109.06222440080771,-1,111.50525799086934,9.24731210861809,8.0,0.009043940926620789,0.07688365361336424,9.04353197461738e-05,False,False
1030,10.3,102.50988705282732,106.14194588225125,2.895101798043249,103.246844084208,109.03704768029449,-1,111.50525799086934,8.995370938042015,8.0,0.009098367689188157,0.07688365361336424,9.097953800263348e-05,False,False
1031,10.31,102.41143763507425,106.38988705282732,2.8931017980432494,103.49678525478407,109.28298885087057,-1,111.50525799086934,9.093820355795089,8.0,0.009153121993974833,0.07688365361336424,9.152703108539217e-05,False,False
1032,10.32,102.50849829168688,106.28743763507426,2.891101798043249,103.396335837031,109.1785394331175,-1,111.50525799086934,8.996759699182462,8.0,0.0092082058121417,0.07688365361336424,9.207781869879916e-05,False,False
1033,10.33,102.79321018613989,106.38049829168688,2.8891017980432494,103.49139649364363,109.26960008973012,-1,111.50525799086934,8.712047804729451,8.0,0.009263621126712552,0.07688365361336424,9.263192066577552e-05,False,False
1034,10.34,102.61250329682463,106.66121018613988,2.8871017980432496,103.77410838809664,109.54831198418313,-1,111.50525799086934,8.892754694044712,8.0,0.009319369932644306,0.07688365361336424,9.318935692859132e-05,False,False
1035,10.35,102.38483795143244,106.47650329682463,2.8851017980432494,103.59140149878138,109.36160509486788,-1,111.50525799086934,9.120420039436894,8.0,0.009375454236899996,0.07688365361336424,9.375014754919864e-05,False,False
1036,10.36,102.2504684034802,106.24483795143244,2.8831017980432496,103.36173615338919,109.1279397494757,-1,111.50525799086934,9.25478958738914,8.0,0.009431876058520899,0.07688365361336424,9.431431271078594e-05,False,False
1037,10.370000000000001,102.29031601173004,106.10646840348019,2.8811017980432494,103.22536660543695,108.98757020152344,0,8.279891385432393,8.279891385432393,8.0,0.009488637428698685,0.07688365361336424,9.488187271733395e-05,True,False
1038,10.38,102.2323028569426,102.29031601173004,2.879101798043249,99.41121421368679,105.1694178097733,0,8.279891385432393,8.279891385432393,0.4494816467085143,0.4494816467085143,0.004484729897633821,0.004484729897633821,False,False
1039,10.39,102.3193536483768,102.2323028569426,2.8771017980432494,99.35520105889934,105.10940465498585,0,8.279891385432393,8.279891385432393,0.4503815095648313,0.4503815095648313,0.004493688129472484,0.004493688129472484,False,False
1040,10.4,102.49116286001235,102.3193536483768,2.875101798043249,99.44425185033356,105.19445544642005,0,8.279891385432393,8.279891385432393,0.45128317394779344,0.45128317394779344,0.004502664214849683,0.004502664214849683,False,False
1041,10.41,102.64530261643131,102.49116286001235,2.8731017980432494,99.6180610619691,105.3642646580556,0,8.279891385432393,8.279891385432393,0.4521866434640467,0.4521866434640467,0.004511658189184642,0.004511658189184642,False,False
1042,10.42,102.64351584285292,102.64530261643131,2.8711017980432496,99.77420081838805,105.51640441447456,0,8.279891385432393,8.279891385432393,0.4530919217274767,0.4530919217274767,0.004520670087966527,0.004520670087966527,False,False
1043,10.43,102.85312175837637,102.64351584285292,2.8691017980432494,99.77441404480967,105.51261764089617,0,8.279891385432393,8.279891385432393,0.4539990123592042,0.4539990123592042,0.004529699946754451,0.004529699946754451,False,False
1044,10.44,102.89901383126806,102.85312175837637,2.8671017980432496,99.98601996033312,105.72022355641963,0,8.279891385432393,8.279891385432393,0.45490791898758004,0.45490791898758004,0.004538747801176801,0.004538747801176801,False,False
1045,10.450000000000001,103.04687903640304,102.89901383126806,2.8651017980432494,100.03391203322481,105.76411562931132,0,8.279891385432393,8.279891385432393,0.4558186452482383,0.4558186452482383,0.004547813686932467,0.004547813686932467,False,False
1046,10.46,103.07769503483281,103.04687903640304,2.863101798043249,100.1837772383598,105.90998083444629,0,8.279891385432393,8.279891385432393,0.45673119478409185,0.45673119478409185,0.0045568976397903915,0.0045568976397903915,False,False
1047,10.47,102.94468269076049,103.07769503483281,2.8611017980432494,100.21659323678956,105.93879683287606,0,8.279891385432393,8.279891385432393,0.457645571245327,0.457645571245327,0.004565999695589795,0.004565999695589795,False,False
1048,10.48,103.30992456014185,102.94468269076049,2.859101798043249,100.08558089271723,105.80378448880374,0,8.279891385432393,8.279891385432393,0.4585617782894573,0.4585617782894573,0.004575119890240287,0.004575119890240287,False,False
1049,10.49,103.17862733877811,103.30992456014185,2.8571017980432494,100.4528227620986,106.1670263581851,0,8.279891385432393,8.279891385432393,0.4594798195813187,0.4594798195813187,0.004584258259722085,0.004584258259722085,False,False
1050,10.5,102.97542403289647,103.17862733877811,2.8551017980432496,100.32352554073486,106.03372913682136,0,8.279891385432393,8.279891385432393,0.4603996987930646,0.4603996987930646,0.004593414840086019,0.004593414840086019,False,False
1051,10.51,103.18595291641958,102.97542403289647,2.8531017980432494,100.12232223485321,105.82852583093972,0,8.279891385432393,8.279891385432393,0.46132141960421946,0.46132141960421946,0.00460258966745386,0.00460258966745386,False,False
1052,10.52,103.33762352294839,103.18595291641958,2.8511017980432496,100.33485111837633,106.03705471446283,1,-92.05495973294394,11.282663790004449,0.46224498570167444,0.46224498570167444,0.004611782778018325,0.004611782778018325,True,False
1053,10.53,103.17502871802036,99.54562352294839,2.8491017980432494,96.69652172490514,102.39472532099164,1,-92.05495973294394,11.120068985076415,0.01044470365459249,8.0,0.00010444158214406585,0.07688365361336424,False,False
1054,10.540000000000001,103.49822520285277,99.38702871802036,2.8471017980432496,96.5399269199771,102.23413051606362,1,-92.05495973294394,11.443265469908823,0.010507560257759853,8.0,0.00010507008232985005,0.07688365361336424,False,False
1055,10.55,103.64798798004927,99.71422520285276,2.8451017980432494,96.86912340480951,102.559327000896,1,-92.05495973294394,11.593028247105323,0.010570795134231313,8.0,0.00010570236445373027,0.07688365361336424,False,False
1056,10.56,103.48316183578137,99.86798798004926,2.843101798043249,97.02488618200601,102.71108977809251,0,10.656130045148572,10.656130045148572,0.010634410560469253,8.0,0.00010633845127072661,0.07688365361336424,False,True
1057,10.57,103.52026449709832,103.48316183578137,2.8411017980432494,100.64206003773812,106.32426363382463,0,10.656130045148572,10.656130045148572,0.4668906250417909,0.4668906250417909,0.004658023850519388,0.004658023850519388,False,False
1058,10.58,103.5687933513631,103.52026449709832,2.8391017980432496,100.68116269905508,106.35936629514157,0,10.656130045148572,10.656130045148572,0.46782534069596127,0.46782534069596127,0.004667327424301981,0.004667327424301981,False,False
1059,10.59,103.65137163040758,103.5687933513631,2.8371017980432494,100.73169155331985,106.40589514940635,0,10.656130045148572,10.656130045148572,0.4687619276521115,0.4687619276521115,0.004676649536628719,0.004676649536628719,False,False
1060,10.6,103.78505516746479,103.65137163040758,2.8351017980432496,100.81626983236433,106.48647342845084,0,10.656130045148572,10.656130045148572,0.4697003896565974,0.4697003896565974,0.00468599022426508,0.00468599022426508,False,False
1061,10.61,103.66033466553891,103.78505516746479,2.8331017980432494,100.95195336942155,106.61815696550804,-1,117.27428701065661,13.613952345117696,0.4706407304632748,0.4706407304632748,0.00469534952404882,0.00469534952404882,False,True
1062,10.620000000000001,103.91348965057222,107.41633466553891,2.8311017980432496,104.58523286749566,110.24743646358216,-1,117.27428701065661,13.36079736008439,8.0,0.011024223881495286,0.07688365361336424,0.00011023616236260914,False,False
1063,10.63,104.30792884096098,107.66548965057221,2.8291017980432493,104.83638785252896,110.49459144861547,-1,117.27428701065661,12.966358169695624,8.0,0.011090568058282211,0.07688365361336424,0.0001108995307751437,False,False
1064,10.64,104.14945849883311,108.05592884096099,2.827101798043249,105.22882704291774,110.88303063900423,-1,117.27428701065661,13.124828511823495,8.0,0.011157311496717016,0.07688365361336424,0.00011156689091862404,False,False
1065,10.65,104.06990291604507,107.89345849883311,2.8251017980432493,105.06835670078986,110.71856029687636,0,12.205930309866744,12.205930309866744,8.0,0.011224456599570694,0.07688365361336424,0.00011223826681006077,True,False
1066,10.66,104.04711963743445,104.06990291604507,2.8231017980432496,101.24680111800181,106.89300471408832,0,12.205930309866744,12.205930309866744,0.4753707484410413,0.4753707484410413,0.0047424264995664656,0.0047424264995664656,False,False
1067,10.67,104.10121671465649,104.04711963743445,2.8211017980432493,101.2260178393912,106.8682214354777,0,12.205930309866744,12.205930309866744,0.47632244131356954,0.47632244131356954,0.004751898249885644,0.004751898249885644,False,False
1068,10.68,104.07441127049461,104.10121671465649,2.8191017980432496,101.28211491661324,106.92031851269974,0,12.205930309866744,12.205930309866744,0.47727603947649133,0.47727603947649133,0.004761388872249195,0.004761388872249195,False,False
1069,10.69,104.60876394644595,104.07441127049461,2.8171017980432493,101.25730947245135,106.89151306853786,0,12.205930309866744,12.205930309866744,0.4782315467442074,0.4782315467442074,0.004770898404077406,0.004770898404077406,False,False
1070,10.700000000000001,104.46911965449944,104.60876394644595,2.8151017980432496,101.7936621484027,107.42386574448919,0,12.205930309866744,12.205930309866744,0.4791889669387549,0.4791889669387549,0.004780426882864286,0.004780426882864286,False,False
1071,10.71,104.5800789588445,104.46911965449944,2.8131017980432493,101.65601785645619,107.28222145254269,0,12.205930309866744,12.205930309866744,0.4801483038898023,0.4801483038898023,0.004789974346177006,0.004789974346177006,False,False
1072,10.72,104.6481670475448,104.5800789588445,2.811101798043249,101.76897716080124,107.39118075688775,0,12.205930309866744,12.205930309866744,0.48110956143470535,0.48110956143470535,0.004799540831656901,0.004799540831656901,False,False
1073,10.73,104.46462525264475,104.6481670475448,2.8091017980432493,101.83906524950156,107.45726884558805,0,12.205930309866744,12.205930309866744,0.48207274341850254,0.48207274341850254,0.004809126377019024,0.004809126377019024,False,False
1074,10.74,104.60234759284053,104.46462525264475,2.8071017980432496,101.6575234546015,107.271727050688,0,12.205930309866744,12.205930309866744,0.4830378536939093,0.4830378536939093,0.00481873102005248,0.00481873102005248,False,False
1075,10.75,104.75770913261356,104.60234759284053,2.8051017980432493,101.79724579479728,107.40744939088378,0,12.205930309866744,12.205930309866744,0.4840048961213749,0.4840048961213749,0.004828354798620649,0.004828354798620649,False,False
1076,10.76,104.79313309861456,104.75770913261356,2.8031017980432495,101.95460733457031,107.5608109306568,0,12.205930309866744,12.205930309866744,0.48497387456907715,0.48497387456907715,0.004837997750661183,0.004837997750661183,False,False
1077,10.77,104.59572206770719,104.79313309861456,2.8011017980432493,101.99203130057131,107.59423489665781,0,12.205930309866744,12.205930309866744,0.4859447929129175,0.4859447929129175,0.004847659914186009,0.004847659914186009,False,False
1078,10.78,104.70870552396177,104.59572206770719,2.7991017980432495,101.79662026966393,107.39482386575044,0,12.205930309866744,12.205930309866744,0.48691765503657736,0.48691765503657736,0.004857341327281883,0.004857341327281883,False,False
1079,10.790000000000001,104.51248565046812,104.70870552396177,2.7971017980432498,101.91160372591852,107.50580732200501,0,12.205930309866744,12.205930309866744,0.4878924648315135,0.4878924648315135,0.004867042028110502,0.004867042028110502,False,False
1080,10.8,104.24007548429759,104.51248565046812,2.795101798043249,101.71738385242487,107.30758744851137,0,12.205930309866744,12.205930309866744,0.4888692261969526,0.4888692261969526,0.004876762054907946,0.004876762054907946,False,False
1081,10.81,104.2573262515426,104.24007548429759,2.7931017980432493,101.44697368625434,107.03317728234084,0,12.205930309866744,12.205930309866744,0.4898479430399483,0.4898479430399483,0.00488650144598568,0.00488650144598568,False,False
1082,10.82,104.46903681477096,104.2573262515426,2.7911017980432495,101.46622445349935,107.04842804958584,0,12.205930309866744,12.205930309866744,0.49082861927537624,0.49082861927537624,0.004896260239730332,0.004896260239730332,False,False
1083,10.83,104.67398816152111,104.46903681477096,2.7891017980432493,101.67993501672771,107.25813861281421,0,12.205930309866744,12.205930309866744,0.49181125882592874,0.49181125882592874,0.004906038474603802,0.004906038474603802,False,False
1084,10.84,104.9066873243824,104.67398816152111,2.7871017980432495,101.88688636347786,107.46108995956436,0,12.205930309866744,12.205930309866744,0.4927958656221723,0.4927958656221723,0.004915836189143374,0.004915836189143374,False,False
1085,10.85,104.99248040260784,104.9066873243824,2.7851017980432493,102.12158552633916,107.69178912242565,0,12.205930309866744,12.205930309866744,0.4937824436025424,0.4937824436025424,0.004925653421962273,0.004925653421962273,False,False
1086,10.86,105.05657030537705,104.99248040260784,2.7831017980432495,102.20937860456459,107.77558220065109,0,12.205930309866744,12.205930309866744,0.49477099671333835,0.49477099671333835,0.004935490211749105,0.004935490211749105,False,False
1087,10.870000000000001,105.06481151873338,105.05657030537705,2.7811017980432498,102.2754685073338,107.8376721034203,0,12.205930309866744,12.205930309866744,0.4957615289087808,0.4957615289087808,0.0049453465972685295,0.0049453465972685295,False,False
1088,10.88,104.85977567984455,105.06481151873338,2.779101798043249,102.28570972069014,107.84391331677662,0,12.205930309866744,12.205930309866744,0.4967540441510069,0.4967540441510069,0.004955222617361477,0.004955222617361477,False,False
1089,10.89,104.59639066511795,104.85977567984455,2.7771017980432493,102.0826738818013,107.6368774778878,0,12.205930309866744,12.205930309866744,0.49774854641006494,0.49774854641006494,0.004965118310944594,0.004965118310944594,False,False
1090,10.9,104.79675745902783,104.59639066511795,2.7751017980432495,101.8212888670747,107.3714924631612,0,12.205930309866744,12.205930309866744,0.49874503966397227,0.49874503966397227,0.004975033717011468,0.004975033717011468,False,False
1091,10.91,104.46445647508013,104.79675745902783,2.7731017980432493,102.02365566098459,107.56985925707107,0,12.205930309866744,12.205930309866744,0.4997435278987103,0.4997435278987103,0.0049849688746317344,0.0049849688746317344,False,False
1092,10.92,104.34606071353413,104.46445647508013,2.7711017980432495,101.69335467703688,107.23555827312337,0,12.205930309866744,12.205930309866744,0.5007440151082192,0.5007440151082192,0.004994923822951747,0.004994923822951747,False,False
1093,10.93,104.46917777110639,104.34606071353413,2.7691017980432493,101.57695891549088,107.11516251157738,0,12.205930309866744,12.205930309866744,0.5017465052944562,0.5017465052944562,0.005004898601194796,0.005004898601194796,False,False
1094,10.94,104.77115190773046,104.46917777110639,2.7671017980432495,101.70207597306313,107.23627956914964,0,12.205930309866744,12.205930309866744,0.5027510024673832,0.5027510024673832,0.005014893248661001,0.005014893248661001,False,False
1095,10.950000000000001,104.67420575542066,104.77115190773046,2.7651017980432497,102.00605010968721,107.5362537057737,0,12.205930309866744,12.205930309866744,0.5037575106449977,0.5037575106449977,0.005024907804727752,0.005024907804727752,False,False
1096,10.96,104.82246210881766,104.67420575542066,2.763101798043249,101.9111039573774,107.43730755346391,0,12.205930309866744,12.205930309866744,0.5047660338533193,0.5047660338533193,0.005034942308849377,0.005034942308849377,False,False
1097,10.97,105.04519405016592,104.82246210881766,2.7611017980432493,102.0613603107744,107.58356390686092,0,12.205930309866744,12.205930309866744,0.5057765761264493,0.5057765761264493,0.0050449968005576995,0.0050449968005576995,False,False
1098,10.98,105.09684328756536,105.04519405016592,2.7591017980432495,102.28609225212267,107.80429584820916,0,12.205930309866744,12.205930309866744,0.5067891415065654,0.5067891415065654,0.0050550713194621455,0.0050550713194621455,False,False
1099,10.99,104.92808129186042,105.09684328756536,2.7571017980432493,102.33974148952211,107.85394508560861,0,12.205930309866744,12.205930309866744,0.5078037340439161,0.5078037340439161,0.005065165905249747,0.005065165905249747,False,False
1100,11.0,104.96524820736421,104.92808129186042,2.7551017980432495,102.17297949381717,107.68318308990368,0,12.205930309866744,12.205930309866744,0.50882035779688,0.50882035779688,0.005075280597685472,0.005075280597685472,False,False
1101,11.01,104.68421533522881,104.96524820736421,2.7531017980432493,102.21214640932097,107.71835000540746,0,12.205930309866744,12.205930309866744,0.5098390168319606,0.5098390168319606,0.005085415436612117,0.005085415436612117,False,False
1102,11.02,104.75261602671301,104.68421533522881,2.7511017980432495,101.93311353718556,107.43531713327206,0,12.205930309866744,12.205930309866744,0.5108597152237813,0.5108597152237813,0.005095570461950527,0.005095570461950527,False,False
