time,mid_price,inventory,cash,wealth,drawdown,reservation_price_as,half_spread_as,reservation_price_sc,half_spread_sc,u_skew,u_spr,bid,ask,bid_fill,ask_fill,reward
10.9,104.79675745902783,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.59639066511795,2.7751017980432495,105.09639066511795,2.7751017980432495,0.5,0.0,102.3212888670747,107.8714924631612,False,False,-0.011237964039135023
10.91,104.46445647508013,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.79675745902783,2.7731017980432493,105.29675745902783,2.7731017980432493,0.5,0.0,102.52365566098459,108.06985925707107,False,False,-0.011237964039135023
10.92,104.34606071353413,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.46445647508013,2.7711017980432495,104.96445647508013,2.7711017980432495,0.5,0.0,102.19335467703688,107.73555827312337,False,False,-0.011237964039135023
10.93,104.46917777110639,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.34606071353413,2.7691017980432493,104.84606071353413,2.7691017980432493,0.5,0.0,102.07695891549088,107.61516251157738,False,False,-0.011237964039135023
10.94,104.77115190773046,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.46917777110639,2.7671017980432495,104.96917777110639,2.7671017980432495,0.5,0.0,102.20207597306313,107.73627956914964,False,False,-0.011237964039135023
10.950000000000001,104.67420575542066,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.77115190773046,2.7651017980432497,105.27115190773046,2.7651017980432497,0.5,0.0,102.50605010968721,108.0362537057737,False,False,-0.011237964039135023
10.96,104.82246210881766,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.67420575542066,2.763101798043249,105.17420575542066,2.763101798043249,0.5,0.0,102.4111039573774,107.93730755346391,False,False,-0.011237964039135023
10.97,105.04519405016592,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.82246210881766,2.7611017980432493,105.32246210881766,2.7611017980432493,0.5,0.0,102.5613603107744,108.08356390686092,False,False,-0.011237964039135023
10.98,105.09684328756536,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.04519405016592,2.7591017980432495,105.54519405016592,2.7591017980432495,0.5,0.0,102.78609225212267,108.30429584820916,False,False,-0.011237964039135023
10.99,104.92808129186042,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.09684328756536,2.7571017980432493,105.59684328756536,2.7571017980432493,0.5,0.0,102.83974148952211,108.35394508560861,False,False,-0.011237964039135023
11.0,104.96524820736421,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.92808129186042,2.7551017980432495,105.42808129186042,2.7551017980432495,0.5,0.0,102.67297949381717,108.18318308990368,False,False,-0.011237964039135023
11.01,104.68421533522881,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.96524820736421,2.7531017980432493,105.46524820736421,2.7531017980432493,0.5,0.0,102.71214640932097,108.21835000540746,False,False,-0.011237964039135023
11.02,104.75261602671301,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.68421533522881,2.7511017980432495,105.18421533522881,2.7511017980432495,0.5,0.0,102.43311353718556,107.93531713327206,False,False,-0.011237964039135023
11.03,104.57730306187638,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.75261602671301,2.7491017980432497,105.25261602671301,2.7491017980432497,0.5,0.0,102.50351422866976,108.00171782475627,False,False,-0.011237964039135023
11.040000000000001,104.35886659645898,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.57730306187638,2.7471017980432495,105.07730306187638,2.7471017980432495,0.5,0.0,102.33020126383313,107.82440485991962,False,False,-0.011237964039135023
11.05,104.26077416432024,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.35886659645898,2.7451017980432493,104.85886659645898,2.7451017980432493,0.5,0.0,102.11376479841573,107.60396839450223,False,False,-0.011237964039135023
11.06,104.25298832422327,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.26077416432024,2.7431017980432495,104.76077416432024,2.7431017980432495,0.5,0.0,102.01767236627698,107.5038759623635,False,False,-0.011237964039135023
11.07,104.46927841814897,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.25298832422327,2.7411017980432493,104.75298832422327,2.7411017980432493,0.5,0.0,102.01188652618002,107.49409012226651,False,False,-0.011237964039135023
11.08,104.39383984319116,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.46927841814897,2.7391017980432495,104.96927841814897,2.7391017980432495,0.5,0.0,102.23017662010572,107.70838021619223,False,False,-0.011237964039135023
11.09,104.58605854041521,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.39383984319116,2.7371017980432493,104.89383984319116,2.7371017980432493,0.5,0.0,102.1567380451479,107.63094164123441,False,False,-0.011237964039135023
11.1,104.50611452915726,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.58605854041521,2.7351017980432495,105.08605854041521,2.7351017980432495,0.5,0.0,102.35095674237196,107.82116033845845,False,False,-0.011237964039135023
11.11,104.39468042374664,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.50611452915726,2.7331017980432497,105.00611452915726,2.7331017980432497,0.5,0.0,102.27301273111401,107.73921632720051,False,False,-0.011237964039135023
11.120000000000001,104.59650038449344,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.39468042374664,2.7311017980432495,104.89468042374664,2.7311017980432495,0.5,0.0,102.16357862570338,107.62578222178989,False,False,-0.011237964039135023
11.13,104.51527365539924,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.59650038449344,2.7291017980432493,105.09650038449344,2.7291017980432493,0.5,0.0,102.3673985864502,107.82560218253668,False,False,-0.011237964039135023
11.14,104.57074249134328,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.51527365539924,2.7271017980432495,105.01527365539924,2.7271017980432495,0.5,0.0,102.28817185735599,107.74237545344249,False,False,-0.011237964039135023
11.15,104.45414371461047,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.57074249134328,2.7251017980432493,105.07074249134328,2.7251017980432493,0.5,0.0,102.34564069330003,107.79584428938654,False,False,-0.011237964039135023
11.16,104.44195910366888,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.45414371461047,2.7231017980432495,104.95414371461047,2.7231017980432495,0.5,0.0,102.23104191656722,107.67724551265371,False,False,-0.011237964039135023
11.17,104.55200985227562,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.44195910366888,2.7211017980432493,104.94195910366888,2.7211017980432493,0.5,0.0,102.22085730562563,107.66306090171213,False,False,-0.011237964039135023
11.18,104.74720784223878,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.55200985227562,2.7191017980432495,105.05200985227562,2.7191017980432495,0.5,0.0,102.33290805423236,107.77111165031887,False,False,-0.011237964039135023
11.19,104.84413654450113,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.74720784223878,2.7171017980432497,105.24720784223878,2.7171017980432497,0.5,0.0,102.53010604419553,107.96430964028202,False,False,-0.011237964039135023
11.200000000000001,104.75535621721737,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.84413654450113,2.7151017980432495,105.34413654450113,2.7151017980432495,0.5,0.0,102.62903474645788,108.05923834254438,False,False,-0.011237964039135023
11.21,104.72052130477313,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.75535621721737,2.7131017980432492,105.25535621721737,2.7131017980432492,0.5,0.0,102.54225441917411,107.96845801526062,False,False,-0.011237964039135023
11.22,104.89315145251396,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.72052130477313,2.7111017980432495,105.22052130477313,2.7111017980432495,0.5,0.0,102.50941950672988,107.93162310281637,False,False,-0.011237964039135023
11.23,105.1202063988446,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.89315145251396,2.7091017980432492,105.39315145251396,2.7091017980432492,0.5,0.0,102.68404965447071,108.10225325055721,False,False,-0.011237964039135023
11.24,105.05757561106294,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.1202063988446,2.7071017980432495,105.6202063988446,2.7071017980432495,0.5,0.0,102.91310460080135,108.32730819688786,False,False,-0.011237964039135023
11.25,105.2395959100509,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.05757561106294,2.7051017980432492,105.55757561106294,2.7051017980432492,0.5,0.0,102.8524738130197,108.26267740910619,False,False,-0.011237964039135023
11.26,105.25242327052652,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.2395959100509,2.7031017980432495,105.7395959100509,2.7031017980432495,0.5,0.0,103.03649411200765,108.44269770809414,False,False,-0.011237964039135023
11.27,105.25622150785455,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.25242327052652,2.7011017980432497,105.75242327052652,2.7011017980432497,0.5,0.0,103.05132147248327,108.45352506856977,False,False,-0.011237964039135023
11.28,105.17672484086866,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.25622150785455,2.6991017980432495,105.75622150785455,2.6991017980432495,0.5,0.0,103.0571197098113,108.45532330589779,False,False,-0.011237964039135023
11.290000000000001,105.12736008176634,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.17672484086866,2.6971017980432497,105.67672484086866,2.6971017980432497,0.5,0.0,102.97962304282541,108.37382663891191,False,False,-0.011237964039135023
11.3,104.8017516389761,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.12736008176634,2.6951017980432495,105.62736008176634,2.6951017980432495,0.5,0.0,102.93225828372309,108.3224618798096,False,False,-0.011237964039135023
11.31,105.13926224687343,0,14.038358811699382,14.038358811699382,0.4368982019567511,104.8017516389761,2.6931017980432492,105.3017516389761,2.6931017980432492,0.5,0.0,102.60864984093286,107.99485343701934,False,False,-0.011237964039135023
11.32,105.09278879899807,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.13926224687343,2.6911017980432494,105.63926224687343,2.6911017980432494,0.5,0.0,102.94816044883018,108.33036404491668,False,False,-0.011237964039135023
11.33,105.20064970958664,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.09278879899807,2.6891017980432492,105.59278879899807,2.6891017980432492,0.5,0.0,102.90368700095482,108.28189059704133,False,False,-0.011237964039135023
11.34,105.28471427554187,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.20064970958664,2.6871017980432494,105.70064970958664,2.6871017980432494,0.5,0.0,103.0135479115434,108.38775150762989,False,False,-0.011237964039135023
11.35,105.21568290209329,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.28471427554187,2.6851017980432497,105.78471427554187,2.6851017980432497,0.5,0.0,103.09961247749862,108.46981607358512,False,False,-0.011237964039135023
11.36,105.46765287836408,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.21568290209329,2.6831017980432494,105.71568290209329,2.6831017980432494,0.5,0.0,103.03258110405004,108.39878470013655,False,False,-0.011237964039135023
11.370000000000001,105.50077530841061,0,14.038358811699382,14.038358811699382,0.4368982019567511,105.46765287836408,2.6811017980432497,105.96765287836408,2.6811017980432497,0.5,0.0,103.28655108032083,108.64875467640732,False,False,-0.011237964039135023
11.38,105.54387690227097,1,-89.28331469866798,16.260562203602987,0.0,105.50077530841061,2.6791017980432494,106.00077530841061,2.6791017980432494,0.5,0.0,103.32167351036736,108.67987710645386,True,False,2.1697033919036053
11.39,105.28750665272523,0,15.989664001646247,15.989664001646247,0.2708982019567401,102.09587690227097,2.677101798043249,102.59587690227097,2.677101798043249,0.5,0.0,99.91877510422772,105.27297870031423,False,True,-0.2788161659958749
11.4,105.3481270297153,0,15.989664001646247,15.989664001646247,0.2708982019567401,105.28750665272523,2.6751017980432494,105.78750665272523,2.6751017980432494,0.5,0.0,103.11240485468198,108.46260845076847,False,False,-0.007917964039134803
11.41,105.04087256690646,0,15.989664001646247,15.989664001646247,0.2708982019567401,105.3481270297153,2.673101798043249,105.8481270297153,2.673101798043249,0.5,0.0,103.17502523167205,108.52122882775855,False,False,-0.007917964039134803
11.42,105.03921659012055,0,15.989664001646247,15.989664001646247,0.2708982019567401,105.04087256690646,2.6711017980432494,105.54087256690646,2.6711017980432494,0.5,0.0,102.8697707688632,108.21197436494971,False,False,-0.007917964039134803
11.43,104.9833724062782,0,15.989664001646247,15.989664001646247,0.2708982019567401,105.03921659012055,2.6691017980432497,105.53921659012055,2.6691017980432497,0.5,0.0,102.8701147920773,108.20831838816379,False,False,-0.007917964039134803
11.44,105.02854437354152,0,15.989664001646247,15.989664001646247,0.2708982019567401,104.9833724062782,2.6671017980432494,105.4833724062782,2.6671017980432494,0.5,0.0,102.81627060823496,108.15047420432145,False,False,-0.007917964039134803
11.450000000000001,104.89476250554084,0,15.989664001646247,15.989664001646247,0.2708982019567401,105.02854437354152,2.6651017980432496,105.52854437354152,2.6651017980432496,0.5,0.0,102.86344257549827,108.19364617158477,False,False,-0.007917964039134803
11.46,104.89007791370068,1,-86.74199670585135,18.14808120784933,0.0,104.89476250554084,2.6631017980432494,105.39476250554084,2.6631017980432494,0.5,0.0,102.7316607074976,108.05786430358408,True,False,2.1059172062030833
11.47,104.78791100189008,1,-86.74199670585135,18.04591429603873,0.102166911810599,101.47407791370068,2.661101798043249,101.97407791370068,2.661101798043249,0.5,0.0,99.31297611565743,104.63517971174393,False,False,-0.15671025004681097
11.48,104.62877523355596,1,-86.74199670585135,17.886778527704607,0.26130268014472335,101.37591100189007,2.6591017980432494,101.87591100189007,2.6591017980432494,0.5,0.0,99.21680920384682,104.53501279993333,False,False,-0.2168618219370188
11.49,104.74899360103882,1,-86.74199670585135,18.00699689518747,0.14108431266186017,101.22077523355595,2.657101798043249,101.72077523355595,2.657101798043249,0.5,0.0,99.06367343551271,104.3778770315992,False,False,0.06489668122962598
11.5,104.37734506861631,1,-86.74199670585135,17.635348362764958,0.512732845084372,101.34499360103882,2.6551017980432494,101.84499360103882,2.6551017980432494,0.5,0.0,99.18989180299558,104.50009539908207,False,False,-0.43440318932419925
11.51,104.54233264653912,1,-86.74199670585135,17.800335940687773,0.3477452671615566,100.9773450686163,2.6531017980432496,101.4773450686163,2.6531017980432496,0.5,0.0,98.82424327057305,104.13044686665955,False,False,0.10553267257958424
11.52,104.23919426223642,1,-86.74199670585135,17.497197556385075,0.6508836514642553,101.14633264653912,2.6511017980432494,101.64633264653912,2.6511017980432494,0.5,0.0,98.99523084849588,104.29743444458236,False,False,-0.36865605733198376
11.53,104.57341850794907,1,-86.74199670585135,17.831421802097722,0.3166594057516079,100.84719426223643,2.6491017980432496,101.34719426223643,2.6491017980432496,0.5,0.0,98.69809246419318,103.99629606027968,False,False,0.2753910575976153
11.540000000000001,104.26428045383302,1,-86.74199670585135,17.522283747981675,0.6257974598676554,101.18541850794907,2.6471017980432494,101.68541850794907,2.6471017980432494,0.5,0.0,99.03831670990581,104.33252030599232,False,False,-0.37415400331340065
11.55,103.85979104262432,1,-86.74199670585135,17.117794336772974,1.0302868710763562,100.88028045383302,2.645101798043249,101.38028045383302,2.645101798043249,0.5,0.0,98.73517865578978,104.02538225187627,False,False,-0.47759514863022784
11.56,103.6386240061939,1,-86.74199670585135,16.896627300342544,1.2514539075067859,100.47979104262433,2.6431017980432494,100.97979104262433,2.6431017980432494,0.5,0.0,98.33668924458108,103.62289284066757,False,False,-0.2986961145805654
11.57,103.82750717990194,1,-86.74199670585135,17.085510474050594,1.0625707337987365,100.26262400619389,2.641101798043249,100.76262400619389,2.641101798043249,0.5,0.0,98.12152220815064,103.40372580423714,False,False,0.11513175903207469
11.58,103.82910598581171,1,-86.74199670585135,17.08710927996036,1.0609719278889713,100.45550717990194,2.6391017980432494,100.95550717990194,2.6391017980432494,0.5,0.0,98.31640538185869,103.5946089779452,False,False,-0.0721206326480143
11.59,103.63341780980342,1,-86.74199670585135,16.89142110395207,1.2566601038972607,100.46110598581171,2.6371017980432496,100.96110598581171,2.6371017980432496,0.5,0.0,98.32400418776847,103.59820778385496,False,False,-0.2733213780862346
11.6,103.70958366037095,1,-86.74199670585135,16.967586954519604,1.1804942533297265,100.26941780980341,2.6351017980432494,100.76941780980341,2.6351017980432494,0.5,0.0,98.13431601176016,103.40451960784667,False,False,5.5965500939689303e-05
11.61,103.86808514270547,1,-86.74199670585135,17.12608843685412,1.0219927709952117,100.34958366037095,2.6331017980432496,100.84958366037095,2.6331017980432496,0.5,0.0,98.2164818623277,103.48268545841421,False,False,0.08556162691461054
11.620000000000001,103.79990582681647,1,-86.74199670585135,17.05790912096512,1.090172086884209,100.51208514270547,2.6311017980432494,101.01208514270547,2.6311017980432494,0.5,0.0,98.38098334466223,103.64318694074872,False,False,-0.14248275762668158
11.63,103.90514623044125,1,-86.74199670585135,17.163149524589898,0.9849316832594326,100.44790582681647,2.629101798043249,100.94790582681647,2.629101798043249,0.5,0.0,98.31880402877322,103.57700762485972,False,False,0.03304176995958784
11.64,103.8483264293691,1,-86.74199670585135,17.106329723517746,1.0417514843315843,100.55714623044125,2.6271017980432494,101.05714623044125,2.6271017980432494,0.5,0.0,98.43004443239799,103.6842480284845,False,False,-0.13015483075878337
11.65,103.85762906341205,1,-86.74199670585135,17.1156323575607,1.032448850288631,100.5043264293691,2.625101798043249,101.0043264293691,2.625101798043249,0.5,0.0,98.37922463132585,103.62942822741235,False,False,-0.06384634296281945
11.66,104.0788303217126,1,-86.74199670585135,17.336833615861252,0.8112475919880779,100.51762906341204,2.6231017980432494,101.01762906341204,2.6231017980432494,0.5,0.0,98.3945272653688,103.6407308614553,False,False,0.1524763064607916
11.67,104.2745488944456,1,-86.74199670585135,17.532552188594252,0.615529019255078,100.7428303217126,2.6211017980432496,101.2428303217126,2.6211017980432496,0.5,0.0,98.62172852366935,103.86393211975586,False,False,0.13090799234789843
11.68,103.9582867381434,0,17.319653986637505,17.319653986637505,0.8284272212118253,100.94254889444561,2.6191017980432494,101.44254889444561,2.6191017980432494,0.5,0.0,98.82344709640236,104.06165069248885,False,True,-0.23196674638098386
11.69,104.10253181270336,0,17.319653986637505,17.319653986637505,0.8284272212118253,103.9582867381434,2.6171017980432496,104.4582867381434,2.6171017980432496,0.5,0.0,101.84118494010015,107.07538853618665,False,False,-0.019068544424236507
11.700000000000001,104.14979666910901,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.10253181270336,2.6151017980432494,104.60253181270336,2.6151017980432494,0.5,0.0,101.9874300146601,107.21763361074662,False,False,-0.019068544424236507
11.71,104.30423896457951,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.14979666910901,2.613101798043249,104.64979666910901,2.613101798043249,0.5,0.0,102.03669487106576,107.26289846715225,False,False,-0.019068544424236507
11.72,104.04123314347196,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.30423896457951,2.6111017980432494,104.80423896457951,2.6111017980432494,0.5,0.0,102.19313716653626,107.41534076262276,False,False,-0.019068544424236507
11.73,104.4540120506033,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.04123314347196,2.609101798043249,104.54123314347196,2.609101798043249,0.5,0.0,101.9321313454287,107.15033494151521,False,False,-0.019068544424236507
11.74,104.73822723821725,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.4540120506033,2.6071017980432494,104.9540120506033,2.6071017980432494,0.5,0.0,102.34691025256005,107.56111384864654,False,False,-0.019068544424236507
11.75,104.67758691487515,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.73822723821725,2.6051017980432496,105.23822723821725,2.6051017980432496,0.5,0.0,102.633125440174,107.8433290362605,False,False,-0.019068544424236507
11.76,104.41576790439755,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.67758691487515,2.6031017980432494,105.17758691487515,2.6031017980432494,0.5,0.0,102.5744851168319,107.7806887129184,False,False,-0.019068544424236507
11.77,104.37120346924611,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.41576790439755,2.6011017980432496,104.91576790439755,2.6011017980432496,0.5,0.0,102.31466610635431,107.5168697024408,False,False,-0.019068544424236507
11.78,104.27141595925372,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.37120346924611,2.5991017980432494,104.87120346924611,2.5991017980432494,0.5,0.0,102.27210167120286,107.47030526728936,False,False,-0.019068544424236507
11.790000000000001,104.5334238978271,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.27141595925372,2.5971017980432496,104.77141595925372,2.5971017980432496,0.5,0.0,102.17431416121046,107.36851775729697,False,False,-0.019068544424236507
11.8,104.68000560931462,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.5334238978271,2.5951017980432494,105.0334238978271,2.5951017980432494,0.5,0.0,102.43832209978386,107.62852569587035,False,False,-0.019068544424236507
11.81,104.63255366549514,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.68000560931462,2.593101798043249,105.18000560931462,2.593101798043249,0.5,0.0,102.58690381127137,107.77310740735787,False,False,-0.019068544424236507
11.82,104.5761507691081,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.63255366549514,2.5911017980432494,105.13255366549514,2.5911017980432494,0.5,0.0,102.54145186745188,107.72365546353839,False,False,-0.019068544424236507
11.83,104.567791323533,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.5761507691081,2.5891017980432496,105.0761507691081,2.5891017980432496,0.5,0.0,102.48704897106485,107.66525256715134,False,False,-0.019068544424236507
11.84,104.52150196399525,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.567791323533,2.5871017980432494,105.067791323533,2.5871017980432494,0.5,0.0,102.48068952548975,107.65489312157625,False,False,-0.019068544424236507
11.85,104.78592914281094,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.52150196399525,2.5851017980432496,105.02150196399525,2.5851017980432496,0.5,0.0,102.436400165952,107.6066037620385,False,False,-0.019068544424236507
11.86,104.81823407324171,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.78592914281094,2.5831017980432494,105.28592914281094,2.5831017980432494,0.5,0.0,102.7028273447677,107.86903094085419,False,False,-0.019068544424236507
11.870000000000001,104.90777707926073,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.81823407324171,2.5811017980432496,105.31823407324171,2.5811017980432496,0.5,0.0,102.73713227519846,107.89933587128496,False,False,-0.019068544424236507
11.88,105.00991866910343,0,17.319653986637505,17.319653986637505,0.8284272212118253,104.90777707926073,2.5791017980432493,105.40777707926073,2.5791017980432493,0.5,0.0,102.82867528121747,107.98687887730398,False,False,-0.019068544424236507
11.89,105.22506326260226,0,17.319653986637505,17.319653986637505,0.8284272212118253,105.00991866910343,2.577101798043249,105.50991866910343,2.577101798043249,0.5,0.0,102.93281687106018,108.08702046714667,False,False,-0.019068544424236507
11.9,105.29641452066393,0,17.319653986637505,17.319653986637505,0.8284272212118253,105.22506326260226,2.5751017980432493,105.72506326260226,2.5751017980432493,0.5,0.0,103.14996146455901,108.30016506064551,False,False,-0.019068544424236507
11.91,105.28439607111291,0,17.319653986637505,17.319653986637505,0.8284272212118253,105.29641452066393,2.5731017980432496,105.79641452066393,2.5731017980432496,0.5,0.0,103.22331272262068,108.36951631870718,False,False,-0.019068544424236507
11.92,105.13892252298108,0,17.319653986637505,17.319653986637505,0.8284272212118253,105.28439607111291,2.5711017980432493,105.78439607111291,2.5711017980432493,0.5,0.0,103.21329427306966,108.35549786915615,False,False,-0.019068544424236507
11.93,104.82180184806103,1,-85.75016673830032,19.071635109760706,0.0,105.13892252298108,2.5691017980432496,105.63892252298108,2.5691017980432496,0.5,0.0,103.06982072493783,108.20802432102433,True,False,1.6994811231232012
11.94,104.89874651097807,1,-85.75016673830032,19.14857977267775,0.0,101.59380184806103,2.5671017980432493,102.09380184806103,2.5671017980432493,0.5,0.0,99.52670005001778,104.66090364610429,False,False,0.02444466291704316
11.950000000000001,104.87631373095596,1,-85.75016673830032,19.126146992655634,0.022432780022114684,101.67474651097807,2.5651017980432496,102.17474651097807,2.5651017980432496,0.5,0.0,99.60964471293482,104.73984830902131,False,False,-0.07538143562255699
11.96,105.13771364163676,1,-85.75016673830032,19.387546903336442,0.0,101.65631373095596,2.5631017980432493,102.15631373095596,2.5631017980432493,0.5,0.0,99.59321193291271,104.7194155289992,False,False,0.20889991068080804
11.97,104.87056953977586,1,-85.75016673830032,19.120402801475535,0.2671441018609073,101.92171364163677,2.561101798043249,102.42171364163677,2.561101798043249,0.5,0.0,99.86061184359352,104.98281543968002,False,False,-0.32498698389812547
11.98,105.04318803049804,1,-85.75016673830032,19.29302129219772,0.09452561113872093,101.65856953977585,2.5591017980432493,102.15856953977585,2.5591017980432493,0.5,0.0,99.59946774173261,104.7176713378191,False,False,0.11822797849941195
11.99,105.11358862128557,1,-85.75016673830032,19.36342188298525,0.02412502035119246,101.83518803049805,2.5571017980432496,102.33518803049805,2.5571017980432496,0.5,0.0,99.7780862324548,104.8922898285413,False,False,0.01741809038050462
12.0,105.06030920624707,1,-85.75016673830032,19.310142467946747,0.07740443538969544,101.90958862128558,2.5551017980432493,102.40958862128558,2.5551017980432493,0.5,0.0,99.85448682324233,104.96469041932883,False,False,-0.10732750374629689
12.01,105.27009977951936,1,-85.75016673830032,19.519933041219033,0.0,101.86030920624707,2.5531017980432495,102.36030920624707,2.5531017980432495,0.5,0.0,99.80720740820382,104.91341100429031,False,False,0.15729057327228646
12.02,105.12156400857913,1,-85.75016673830032,19.371397270278806,0.14853577094022796,102.07409977951936,2.5511017980432493,102.57409977951936,2.5511017980432493,0.5,0.0,100.02299798147611,105.1252015775626,False,False,-0.2040064863590325
12.030000000000001,104.78074408344965,1,-85.75016673830032,19.030577345149325,0.4893556960697083,101.92956400857912,2.5491017980432495,102.42956400857912,2.5491017980432495,0.5,0.0,99.88046221053587,104.97866580662237,False,False,-0.40310703905087447
12.040000000000001,104.73843476283353,1,-85.75016673830032,18.988268024533212,0.531665016685821,101.59274408344965,2.5471017980432493,102.09274408344965,2.5471017980432493,0.5,0.0,99.5456422854064,104.63984588149289,False,False,-0.10544262094982912
12.05,104.57316612746776,1,-85.75016673830032,18.822999389167435,0.6969336520515981,101.55443476283354,2.545101798043249,102.05443476283354,2.545101798043249,0.5,0.0,99.50933296479029,104.59953656087679,False,False,-0.23170730840680903
12.06,104.32195516889415,1,-85.75016673830032,18.571788430593827,0.9481446106252065,101.39316612746777,2.5431017980432493,101.89316612746777,2.5431017980432493,0.5,0.0,99.35006432942451,104.43626792551102,False,False,-0.32267385078611255
12.07,104.65727412854329,1,-85.75016673830032,18.90710739024297,0.6128256509760632,101.14595516889415,2.5411017980432495,101.64595516889415,2.5411017980432495,0.5,0.0,99.1048533708509,104.18705696693739,False,False,0.27056244662962203
12.08,104.75539550903447,1,-85.75016673830032,19.00522877073415,0.5147042704848843,101.4852741285433,2.5391017980432493,101.9852741285433,2.5391017980432493,0.5,0.0,99.44617233050005,104.52437592658654,False,False,0.03532729508148122
12.09,104.91238636677205,1,-85.75016673830032,19.162219628471732,0.3577134127473016,101.58739550903447,2.5371017980432495,102.08739550903447,2.5371017980432495,0.5,0.0,99.55029371099121,104.62449730707772,False,False,0.09733658948263667
12.1,104.90338463870316,1,-85.75016673830032,19.153217900402836,0.36671514081619705,101.74838636677205,2.5351017980432493,102.24838636677205,2.5351017980432493,0.5,0.0,99.71328456872881,104.7834881648153,False,False,-0.06883603088521938
12.11,104.97131299204582,1,-85.75016673830032,19.221146253745502,0.2987867874735315,101.74338463870316,2.5331017980432495,102.24338463870316,2.5331017980432495,0.5,0.0,99.71028284065991,104.77648643674641,False,False,0.009452617593194925
12.120000000000001,104.70380425338725,1,-85.75016673830032,18.953637515086925,0.5662955261321088,101.81531299204582,2.5311017980432498,102.31531299204582,2.5311017980432498,0.5,0.0,99.78421119400257,104.84641479008907,False,False,-0.33133464918121946
12.13,104.71949427954283,1,-85.75016673830032,18.969327541242507,0.5506054999765269,101.55180425338725,2.529101798043249,102.05180425338725,2.529101798043249,0.5,0.0,99.522702455344,104.58090605143049,False,False,-0.047822083843948635
12.14,105.12596168448489,1,-85.75016673830032,19.37579494618457,0.14413809503446373,101.57149427954283,2.5271017980432493,102.07149427954283,2.5271017980432493,0.5,0.0,99.54439248149959,104.59859607758608,False,False,0.3510846430413739
